ADDRESS_ID,HOUSE_NUM,HOUSE_FRAC,ST_PRE_DIR,ST_NAME,ST_TYPE,APT_LOT,POST DIR,CITY,STATE,ZIP
7082,700,,,SENECA,AVE,Unit 182,NE,WASHINGTON,DC,20019
7083,700,,,SENECA,AVE,Unit 183,NE,WASHINGTON,DC,20019
7084,700,,,SENECA,AVE,Unit 184,NE,WASHINGTON,DC,20019
7085,700,,,SENECA,AVE,Unit 185,NE,WASHINGTON,DC,20019
7086,700,,,SENECA,AVE,Unit 186,NE,WASHINGTON,DC,20019
7087,700,,,SENECA,AVE,Unit 187,NE,WASHINGTON,DC,20019
7088,700,,,SENECA,AVE,Unit 188,NE,WASHINGTON,DC,20019
7089,700,,,SENECA,AVE,Unit 189,NE,WASHINGTON,DC,20019
7090,700,,,SENECA,AVE,Unit 190,NE,WASHINGTON,DC,20019
7091,700,,,SENECA,AVE,Unit 191,NE,WASHINGTON,DC,20019
7092,700,,,SENECA,AVE,Unit 192,NE,WASHINGTON,DC,20019
7093,700,,,SENECA,AVE,Unit 193,NE,WASHINGTON,DC,20019
7094,700,,,SENECA,AVE,Unit 194,NE,WASHINGTON,DC,20019
7095,700,,,SENECA,AVE,Unit 195,NE,WASHINGTON,DC,20019
7096,700,,,SENECA,AVE,Unit 196,NE,WASHINGTON,DC,20019
7097,700,,,SENECA,AVE,Unit 197,NE,WASHINGTON,DC,20019
7098,700,,,SENECA,AVE,Unit 198,NE,WASHINGTON,DC,20019
7099,700,,,SENECA,AVE,Unit 199,NE,WASHINGTON,DC,20019
7100,700,,,SENECA,AVE,Unit 200,NE,WASHINGTON,DC,20019
7101,700,,,SENECA,AVE,Unit 201,NE,WASHINGTON,DC,20019
7102,700,,,SENECA,AVE,Unit 202,NE,WASHINGTON,DC,20019
7103,700,,,SENECA,AVE,Unit 203,NE,WASHINGTON,DC,20019
7104,700,,,SENECA,AVE,Unit 204,NE,WASHINGTON,DC,20019
7105,700,,,SENECA,AVE,Unit 205,NE,WASHINGTON,DC,20019
7106,700,,,SENECA,AVE,Unit 206,NE,WASHINGTON,DC,20019
7107,700,,,SENECA,AVE,Unit 207,NE,WASHINGTON,DC,20019
7108,700,,,SENECA,AVE,Unit 208,NE,WASHINGTON,DC,20019
7109,700,,,SENECA,AVE,Unit 209,NE,WASHINGTON,DC,20019
7110,700,,,SENECA,AVE,Unit 210,NE,WASHINGTON,DC,20019
7111,700,,,SENECA,AVE,Unit 211,NE,WASHINGTON,DC,20019
7112,700,,,SENECA,AVE,Unit 212,NE,WASHINGTON,DC,20019
7113,700,,,SENECA,AVE,Unit 213,NE,WASHINGTON,DC,20019
7114,700,,,SENECA,AVE,Unit 214,NE,WASHINGTON,DC,20019
7115,700,,,SENECA,AVE,Unit 215,NE,WASHINGTON,DC,20019
7116,700,,,SENECA,AVE,Unit 216,NE,WASHINGTON,DC,20019
7117,700,,,SENECA,AVE,Unit 217,NE,WASHINGTON,DC,20019
7118,700,,,SENECA,AVE,Unit 218,NE,WASHINGTON,DC,20019
7119,700,,,SENECA,AVE,Unit 219,NE,WASHINGTON,DC,20019
7120,700,,,SENECA,AVE,Unit 220,NE,WASHINGTON,DC,20019
7121,700,,,SENECA,AVE,Unit 221,NE,WASHINGTON,DC,20019
7122,700,,,SENECA,AVE,Unit 222,NE,WASHINGTON,DC,20019
7123,700,,,SENECA,AVE,Unit 223,NE,WASHINGTON,DC,20019
7124,700,,,SENECA,AVE,Unit 224,NE,WASHINGTON,DC,20019
7125,700,,,SENECA,AVE,Unit 225,NE,WASHINGTON,DC,20019
7126,700,,,SENECA,AVE,Unit 226,NE,WASHINGTON,DC,20019
7127,700,,,SENECA,AVE,Unit 227,NE,WASHINGTON,DC,20019
7128,700,,,SENECA,AVE,Unit 228,NE,WASHINGTON,DC,20019
7129,700,,,SENECA,AVE,Unit 229,NE,WASHINGTON,DC,20019
7130,700,,,SENECA,AVE,Unit 230,NE,WASHINGTON,DC,20019
7131,700,,,SENECA,AVE,Unit 231,NE,WASHINGTON,DC,20019
7132,700,,,SENECA,AVE,Unit 232,NE,WASHINGTON,DC,20019
7133,700,,,SENECA,AVE,Unit 233,NE,WASHINGTON,DC,20019
7134,700,,,SENECA,AVE,Unit 234,NE,WASHINGTON,DC,20019
7135,700,,,SENECA,AVE,Unit 235,NE,WASHINGTON,DC,20019
7136,700,,,SENECA,AVE,Unit 236,NE,WASHINGTON,DC,20019
7137,700,,,SENECA,AVE,Unit 237,NE,WASHINGTON,DC,20019
7138,700,,,SENECA,AVE,Unit 238,NE,WASHINGTON,DC,20019
7139,700,,,SENECA,AVE,Unit 239,NE,WASHINGTON,DC,20019
7140,700,,,SENECA,AVE,Unit 240,NE,WASHINGTON,DC,20019
7141,700,,,SENECA,AVE,Unit 241,NE,WASHINGTON,DC,20019
7142,700,,,SENECA,AVE,Unit 242,NE,WASHINGTON,DC,20019
7143,700,,,SENECA,AVE,Unit 243,NE,WASHINGTON,DC,20019
7144,700,,,SENECA,AVE,Unit 244,NE,WASHINGTON,DC,20019
7145,700,,,SENECA,AVE,Unit 245,NE,WASHINGTON,DC,20019
7146,700,,,SENECA,AVE,Unit 246,NE,WASHINGTON,DC,20019
7147,700,,,SENECA,AVE,Unit 247,NE,WASHINGTON,DC,20019
7148,700,,,SENECA,AVE,Unit 248,NE,WASHINGTON,DC,20019
7149,700,,,SENECA,AVE,Unit 249,NE,WASHINGTON,DC,20019
7150,700,,,SENECA,AVE,Unit 250,NE,WASHINGTON,DC,20019
7151,700,,,SENECA,AVE,Unit 251,NE,WASHINGTON,DC,20019
7152,700,,,SENECA,AVE,Unit 252,NE,WASHINGTON,DC,20019
7153,700,,,SENECA,AVE,Unit 253,NE,WASHINGTON,DC,20019
7154,700,,,SENECA,AVE,Unit 254,NE,WASHINGTON,DC,20019
7155,700,,,SENECA,AVE,Unit 255,NE,WASHINGTON,DC,20019
7156,700,,,SENECA,AVE,Unit 256,NE,WASHINGTON,DC,20019
7157,700,,,SENECA,AVE,Unit 257,NE,WASHINGTON,DC,20019
7158,700,,,SENECA,AVE,Unit 258,NE,WASHINGTON,DC,20019
7159,700,,,SENECA,AVE,Unit 259,NE,WASHINGTON,DC,20019
7160,700,,,SENECA,AVE,Unit 260,NE,WASHINGTON,DC,20019
7161,700,,,SENECA,AVE,Unit 261,NE,WASHINGTON,DC,20019
7162,700,,,SENECA,AVE,Unit 262,NE,WASHINGTON,DC,20019
7163,700,,,SENECA,AVE,Unit 263,NE,WASHINGTON,DC,20019
7164,700,,,SENECA,AVE,Unit 264,NE,WASHINGTON,DC,20019
7165,700,,,SENECA,AVE,Unit 265,NE,WASHINGTON,DC,20019
7166,700,,,SENECA,AVE,Unit 266,NE,WASHINGTON,DC,20019
7167,700,,,SENECA,AVE,Unit 267,NE,WASHINGTON,DC,20019
7168,700,,,SENECA,AVE,Unit 268,NE,WASHINGTON,DC,20019
7169,700,,,SENECA,AVE,Unit 269,NE,WASHINGTON,DC,20019
7170,700,,,SENECA,AVE,Unit 270,NE,WASHINGTON,DC,20019
7171,700,,,SENECA,AVE,Unit 271,NE,WASHINGTON,DC,20019
7172,700,,,SENECA,AVE,Unit 272,NE,WASHINGTON,DC,20019
7173,700,,,SENECA,AVE,Unit 273,NE,WASHINGTON,DC,20019
7174,700,,,SENECA,AVE,Unit 274,NE,WASHINGTON,DC,20019
7175,700,,,SENECA,AVE,Unit 275,NE,WASHINGTON,DC,20019
7176,700,,,SENECA,AVE,Unit 276,NE,WASHINGTON,DC,20019
7177,700,,,SENECA,AVE,Unit 277,NE,WASHINGTON,DC,20019
7178,700,,,SENECA,AVE,Unit 278,NE,WASHINGTON,DC,20019
7179,700,,,SENECA,AVE,Unit 279,NE,WASHINGTON,DC,20019
7180,700,,,SENECA,AVE,Unit 280,NE,WASHINGTON,DC,20019
7181,700,,,SENECA,AVE,Unit 281,NE,WASHINGTON,DC,20019
7182,700,,,SENECA,AVE,Unit 282,NE,WASHINGTON,DC,20019
7183,700,,,SENECA,AVE,Unit 283,NE,WASHINGTON,DC,20019
7184,700,,,SENECA,AVE,Unit 284,NE,WASHINGTON,DC,20019
7185,700,,,SENECA,AVE,Unit 285,NE,WASHINGTON,DC,20019
7186,700,,,SENECA,AVE,Unit 286,NE,WASHINGTON,DC,20019
7187,700,,,SENECA,AVE,Unit 287,NE,WASHINGTON,DC,20019
7188,700,,,SENECA,AVE,Unit 288,NE,WASHINGTON,DC,20019
7189,700,,,SENECA,AVE,Unit 289,NE,WASHINGTON,DC,20019
7190,700,,,SENECA,AVE,Unit 290,NE,WASHINGTON,DC,20019
7191,700,,,SENECA,AVE,Unit 291,NE,WASHINGTON,DC,20019
7192,700,,,SENECA,AVE,Unit 292,NE,WASHINGTON,DC,20019
7193,700,,,SENECA,AVE,Unit 293,NE,WASHINGTON,DC,20019
7194,700,,,SENECA,AVE,Unit 294,NE,WASHINGTON,DC,20019
7195,700,,,SENECA,AVE,Unit 295,NE,WASHINGTON,DC,20019
7196,700,,,SENECA,AVE,Unit 296,NE,WASHINGTON,DC,20019
7197,700,,,SENECA,AVE,Unit 297,NE,WASHINGTON,DC,20019
7198,700,,,SENECA,AVE,Unit 298,NE,WASHINGTON,DC,20019
7199,700,,,SENECA,AVE,Unit 299,NE,WASHINGTON,DC,20019
7200,700,,,SENECA,AVE,Unit 300,NE,WASHINGTON,DC,20019
7201,700,,,SENECA,AVE,Unit 301,NE,WASHINGTON,DC,20019
7202,700,,,SENECA,AVE,Unit 302,NE,WASHINGTON,DC,20019
7203,700,,,SENECA,AVE,Unit 303,NE,WASHINGTON,DC,20019
7204,700,,,SENECA,AVE,Unit 304,NE,WASHINGTON,DC,20019
7205,700,,,SENECA,AVE,Unit 305,NE,WASHINGTON,DC,20019
7206,700,,,SENECA,AVE,Unit 306,NE,WASHINGTON,DC,20019
7207,700,,,SENECA,AVE,Unit 307,NE,WASHINGTON,DC,20019
7208,700,,,SENECA,AVE,Unit 308,NE,WASHINGTON,DC,20019
7209,700,,,SENECA,AVE,Unit 309,NE,WASHINGTON,DC,20019
7210,700,,,SENECA,AVE,Unit 310,NE,WASHINGTON,DC,20019
7211,700,,,SENECA,AVE,Unit 311,NE,WASHINGTON,DC,20019
7212,700,,,SENECA,AVE,Unit 312,NE,WASHINGTON,DC,20019
7213,700,,,SENECA,AVE,Unit 313,NE,WASHINGTON,DC,20019
7214,700,,,SENECA,AVE,Unit 314,NE,WASHINGTON,DC,20019
7215,700,,,SENECA,AVE,Unit 315,NE,WASHINGTON,DC,20019
7216,700,,,SENECA,AVE,Unit 316,NE,WASHINGTON,DC,20019
7217,700,,,SENECA,AVE,Unit 317,NE,WASHINGTON,DC,20019
7218,700,,,SENECA,AVE,Unit 318,NE,WASHINGTON,DC,20019
7219,700,,,SENECA,AVE,Unit 319,NE,WASHINGTON,DC,20019
7220,700,,,SENECA,AVE,Unit 320,NE,WASHINGTON,DC,20019
7221,700,,,SENECA,AVE,Unit 321,NE,WASHINGTON,DC,20019
7222,700,,,SENECA,AVE,Unit 322,NE,WASHINGTON,DC,20019
7223,700,,,SENECA,AVE,Unit 323,NE,WASHINGTON,DC,20019
7224,700,,,SENECA,AVE,Unit 324,NE,WASHINGTON,DC,20019
7225,700,,,SENECA,AVE,Unit 325,NE,WASHINGTON,DC,20019
7226,700,,,SENECA,AVE,Unit 326,NE,WASHINGTON,DC,20019
7227,700,,,SENECA,AVE,Unit 327,NE,WASHINGTON,DC,20019
7228,700,,,SENECA,AVE,Unit 328,NE,WASHINGTON,DC,20019
7229,700,,,SENECA,AVE,Unit 329,NE,WASHINGTON,DC,20019
7230,700,,,SENECA,AVE,Unit 330,NE,WASHINGTON,DC,20019
7231,700,,,SENECA,AVE,Unit 331,NE,WASHINGTON,DC,20019
7232,700,,,SENECA,AVE,Unit 332,NE,WASHINGTON,DC,20019
7233,700,,,SENECA,AVE,Unit 333,NE,WASHINGTON,DC,20019
7234,700,,,SENECA,AVE,Unit 334,NE,WASHINGTON,DC,20019
7235,700,,,SENECA,AVE,Unit 335,NE,WASHINGTON,DC,20019
7236,700,,,SENECA,AVE,Unit 336,NE,WASHINGTON,DC,20019
7237,700,,,SENECA,AVE,Unit 337,NE,WASHINGTON,DC,20019
7238,700,,,SENECA,AVE,Unit 338,NE,WASHINGTON,DC,20019
7239,700,,,SENECA,AVE,Unit 339,NE,WASHINGTON,DC,20019
7240,700,,,SENECA,AVE,Unit 340,NE,WASHINGTON,DC,20019
7241,700,,,SENECA,AVE,Unit 341,NE,WASHINGTON,DC,20019
7242,700,,,SENECA,AVE,Unit 342,NE,WASHINGTON,DC,20019
7243,700,,,SENECA,AVE,Unit 343,NE,WASHINGTON,DC,20019
7244,700,,,SENECA,AVE,Unit 344,NE,WASHINGTON,DC,20019
7245,700,,,SENECA,AVE,Unit 345,NE,WASHINGTON,DC,20019
7246,700,,,SENECA,AVE,Unit 346,NE,WASHINGTON,DC,20019
7247,700,,,SENECA,AVE,Unit 347,NE,WASHINGTON,DC,20019
7248,700,,,SENECA,AVE,Unit 348,NE,WASHINGTON,DC,20019
7249,700,,,SENECA,AVE,Unit 349,NE,WASHINGTON,DC,20019
7250,700,,,SENECA,AVE,Unit 350,NE,WASHINGTON,DC,20019
7251,700,,,SENECA,AVE,Unit 351,NE,WASHINGTON,DC,20019
7252,700,,,SENECA,AVE,Unit 352,NE,WASHINGTON,DC,20019
7253,700,,,SENECA,AVE,Unit 353,NE,WASHINGTON,DC,20019
7254,700,,,SENECA,AVE,Unit 354,NE,WASHINGTON,DC,20019
7255,700,,,SENECA,AVE,Unit 355,NE,WASHINGTON,DC,20019
7256,700,,,SENECA,AVE,Unit 356,NE,WASHINGTON,DC,20019
7257,700,,,SENECA,AVE,Unit 357,NE,WASHINGTON,DC,20019
7258,700,,,SENECA,AVE,Unit 358,NE,WASHINGTON,DC,20019
7259,700,,,SENECA,AVE,Unit 359,NE,WASHINGTON,DC,20019
7260,700,,,SENECA,AVE,Unit 360,NE,WASHINGTON,DC,20019
7261,700,,,SENECA,AVE,Unit 361,NE,WASHINGTON,DC,20019
7262,700,,,SENECA,AVE,Unit 362,NE,WASHINGTON,DC,20019
7263,700,,,SENECA,AVE,Unit 363,NE,WASHINGTON,DC,20019
7264,700,,,SENECA,AVE,Unit 364,NE,WASHINGTON,DC,20019
7265,700,,,SENECA,AVE,Unit 365,NE,WASHINGTON,DC,20019
7266,700,,,SENECA,AVE,Unit 366,NE,WASHINGTON,DC,20019
7267,700,,,SENECA,AVE,Unit 367,NE,WASHINGTON,DC,20019
7268,700,,,SENECA,AVE,Unit 368,NE,WASHINGTON,DC,20019
7269,700,,,SENECA,AVE,Unit 369,NE,WASHINGTON,DC,20019
7270,700,,,SENECA,AVE,Unit 370,NE,WASHINGTON,DC,20019
7271,700,,,SENECA,AVE,Unit 371,NE,WASHINGTON,DC,20019
7272,700,,,SENECA,AVE,Unit 372,NE,WASHINGTON,DC,20019
7273,700,,,SENECA,AVE,Unit 373,NE,WASHINGTON,DC,20019
7274,700,,,SENECA,AVE,Unit 374,NE,WASHINGTON,DC,20019
7275,700,,,SENECA,AVE,Unit 375,NE,WASHINGTON,DC,20019
7276,700,,,SENECA,AVE,Unit 376,NE,WASHINGTON,DC,20019
7277,700,,,SENECA,AVE,Unit 377,NE,WASHINGTON,DC,20019
7278,700,,,SENECA,AVE,Unit 378,NE,WASHINGTON,DC,20019
7279,700,,,SENECA,AVE,Unit 379,NE,WASHINGTON,DC,20019
7280,700,,,SENECA,AVE,Unit 380,NE,WASHINGTON,DC,20019
7281,700,,,SENECA,AVE,Unit 381,NE,WASHINGTON,DC,20019
7282,700,,,SENECA,AVE,Unit 382,NE,WASHINGTON,DC,20019
7283,700,,,SENECA,AVE,Unit 383,NE,WASHINGTON,DC,20019
7284,700,,,SENECA,AVE,Unit 384,NE,WASHINGTON,DC,20019
7285,700,,,SENECA,AVE,Unit 385,NE,WASHINGTON,DC,20019
7286,700,,,SENECA,AVE,Unit 386,NE,WASHINGTON,DC,20019
7287,700,,,SENECA,AVE,Unit 387,NE,WASHINGTON,DC,20019
7288,700,,,SENECA,AVE,Unit 388,NE,WASHINGTON,DC,20019
7289,700,,,SENECA,AVE,Unit 389,NE,WASHINGTON,DC,20019
7290,700,,,SENECA,AVE,Unit 390,NE,WASHINGTON,DC,20019
7291,700,,,SENECA,AVE,Unit 391,NE,WASHINGTON,DC,20019
7292,700,,,SENECA,AVE,Unit 392,NE,WASHINGTON,DC,20019
7293,700,,,SENECA,AVE,Unit 393,NE,WASHINGTON,DC,20019
7294,700,,,SENECA,AVE,Unit 394,NE,WASHINGTON,DC,20019
7295,700,,,SENECA,AVE,Unit 395,NE,WASHINGTON,DC,20019
7296,700,,,SENECA,AVE,Unit 396,NE,WASHINGTON,DC,20019
7297,700,,,SENECA,AVE,Unit 397,NE,WASHINGTON,DC,20019
7298,700,,,SENECA,AVE,Unit 398,NE,WASHINGTON,DC,20019
7299,700,,,SENECA,AVE,Unit 399,NE,WASHINGTON,DC,20019
7300,700,,,SENECA,AVE,Unit 400,NE,WASHINGTON,DC,20019
7301,700,,,SENECA,AVE,Unit 401,NE,WASHINGTON,DC,20019
7302,700,,,SENECA,AVE,Unit 402,NE,WASHINGTON,DC,20019
7303,700,,,SENECA,AVE,Unit 403,NE,WASHINGTON,DC,20019
7304,700,,,SENECA,AVE,Unit 404,NE,WASHINGTON,DC,20019
7305,700,,,SENECA,AVE,Unit 405,NE,WASHINGTON,DC,20019
7306,700,,,SENECA,AVE,Unit 406,NE,WASHINGTON,DC,20019
7307,700,,,SENECA,AVE,Unit 407,NE,WASHINGTON,DC,20019
7308,700,,,SENECA,AVE,Unit 408,NE,WASHINGTON,DC,20019
7309,700,,,SENECA,AVE,Unit 409,NE,WASHINGTON,DC,20019
7310,700,,,SENECA,AVE,Unit 410,NE,WASHINGTON,DC,20019
7311,700,,,SENECA,AVE,Unit 411,NE,WASHINGTON,DC,20019
7312,700,,,SENECA,AVE,Unit 412,NE,WASHINGTON,DC,20019
7313,700,,,SENECA,AVE,Unit 413,NE,WASHINGTON,DC,20019
7314,700,,,SENECA,AVE,Unit 414,NE,WASHINGTON,DC,20019
7315,700,,,SENECA,AVE,Unit 415,NE,WASHINGTON,DC,20019
7316,700,,,SENECA,AVE,Unit 416,NE,WASHINGTON,DC,20019
7317,700,,,SENECA,AVE,Unit 417,NE,WASHINGTON,DC,20019
7318,700,,,SENECA,AVE,Unit 418,NE,WASHINGTON,DC,20019
7319,700,,,SENECA,AVE,Unit 419,NE,WASHINGTON,DC,20019
7320,700,,,SENECA,AVE,Unit 420,NE,WASHINGTON,DC,20019
7321,700,,,SENECA,AVE,Unit 421,NE,WASHINGTON,DC,20019
7322,700,,,SENECA,AVE,Unit 422,NE,WASHINGTON,DC,20019
7323,700,,,SENECA,AVE,Unit 423,NE,WASHINGTON,DC,20019
7324,700,,,SENECA,AVE,Unit 424,NE,WASHINGTON,DC,20019
7325,700,,,SENECA,AVE,Unit 425,NE,WASHINGTON,DC,20019
7326,700,,,SENECA,AVE,Unit 426,NE,WASHINGTON,DC,20019
7327,700,,,SENECA,AVE,Unit 427,NE,WASHINGTON,DC,20019
7328,700,,,SENECA,AVE,Unit 428,NE,WASHINGTON,DC,20019
7329,700,,,SENECA,AVE,Unit 429,NE,WASHINGTON,DC,20019
7330,700,,,SENECA,AVE,Unit 430,NE,WASHINGTON,DC,20019
7331,700,,,SENECA,AVE,Unit 431,NE,WASHINGTON,DC,20019
7332,700,,,SENECA,AVE,Unit 432,NE,WASHINGTON,DC,20019
7333,700,,,SENECA,AVE,Unit 433,NE,WASHINGTON,DC,20019
7334,700,,,SENECA,AVE,Unit 434,NE,WASHINGTON,DC,20019
7335,700,,,SENECA,AVE,Unit 435,NE,WASHINGTON,DC,20019
7336,700,,,SENECA,AVE,Unit 436,NE,WASHINGTON,DC,20019
7337,700,,,SENECA,AVE,Unit 437,NE,WASHINGTON,DC,20019
7338,700,,,SENECA,AVE,Unit 438,NE,WASHINGTON,DC,20019
7339,700,,,SENECA,AVE,Unit 439,NE,WASHINGTON,DC,20019
7340,700,,,SENECA,AVE,Unit 440,NE,WASHINGTON,DC,20019
7341,700,,,SENECA,AVE,Unit 441,NE,WASHINGTON,DC,20019
7342,700,,,SENECA,AVE,Unit 442,NE,WASHINGTON,DC,20019
7343,700,,,SENECA,AVE,Unit 443,NE,WASHINGTON,DC,20019
7344,700,,,SENECA,AVE,Unit 444,NE,WASHINGTON,DC,20019
7345,700,,,SENECA,AVE,Unit 445,NE,WASHINGTON,DC,20019
7346,700,,,SENECA,AVE,Unit 446,NE,WASHINGTON,DC,20019
7347,700,,,SENECA,AVE,Unit 447,NE,WASHINGTON,DC,20019
7348,700,,,SENECA,AVE,Unit 448,NE,WASHINGTON,DC,20019
7349,700,,,SENECA,AVE,Unit 449,NE,WASHINGTON,DC,20019
7350,700,,,SENECA,AVE,Unit 450,NE,WASHINGTON,DC,20019
7351,700,,,SENECA,AVE,Unit 451,NE,WASHINGTON,DC,20019
7352,700,,,SENECA,AVE,Unit 452,NE,WASHINGTON,DC,20019
7353,700,,,SENECA,AVE,Unit 453,NE,WASHINGTON,DC,20019
7354,700,,,SENECA,AVE,Unit 454,NE,WASHINGTON,DC,20019
7355,700,,,SENECA,AVE,Unit 455,NE,WASHINGTON,DC,20019
7356,700,,,SENECA,AVE,Unit 456,NE,WASHINGTON,DC,20019
7357,700,,,SENECA,AVE,Unit 457,NE,WASHINGTON,DC,20019
7358,700,,,SENECA,AVE,Unit 458,NE,WASHINGTON,DC,20019
7359,700,,,SENECA,AVE,Unit 459,NE,WASHINGTON,DC,20019
7360,700,,,SENECA,AVE,Unit 460,NE,WASHINGTON,DC,20019
7361,700,,,SENECA,AVE,Unit 461,NE,WASHINGTON,DC,20019
7362,700,,,SENECA,AVE,Unit 462,NE,WASHINGTON,DC,20019
7363,700,,,SENECA,AVE,Unit 463,NE,WASHINGTON,DC,20019
7364,700,,,SENECA,AVE,Unit 464,NE,WASHINGTON,DC,20019
7365,700,,,SENECA,AVE,Unit 465,NE,WASHINGTON,DC,20019
7366,700,,,SENECA,AVE,Unit 466,NE,WASHINGTON,DC,20019
7367,700,,,SENECA,AVE,Unit 467,NE,WASHINGTON,DC,20019
7368,700,,,SENECA,AVE,Unit 468,NE,WASHINGTON,DC,20019
7369,700,,,SENECA,AVE,Unit 469,NE,WASHINGTON,DC,20019
7370,700,,,SENECA,AVE,Unit 470,NE,WASHINGTON,DC,20019
7371,700,,,SENECA,AVE,Unit 471,NE,WASHINGTON,DC,20019
7372,700,,,SENECA,AVE,Unit 472,NE,WASHINGTON,DC,20019
7373,700,,,SENECA,AVE,Unit 473,NE,WASHINGTON,DC,20019
7374,700,,,SENECA,AVE,Unit 474,NE,WASHINGTON,DC,20019
7375,700,,,SENECA,AVE,Unit 475,NE,WASHINGTON,DC,20019
7376,700,,,SENECA,AVE,Unit 476,NE,WASHINGTON,DC,20019
7377,700,,,SENECA,AVE,Unit 477,NE,WASHINGTON,DC,20019
7378,700,,,SENECA,AVE,Unit 478,NE,WASHINGTON,DC,20019
7379,700,,,SENECA,AVE,Unit 479,NE,WASHINGTON,DC,20019
7380,700,,,SENECA,AVE,Unit 480,NE,WASHINGTON,DC,20019
7381,700,,,SENECA,AVE,Unit 481,NE,WASHINGTON,DC,20019
7382,700,,,SENECA,AVE,Unit 482,NE,WASHINGTON,DC,20019
7383,700,,,SENECA,AVE,Unit 483,NE,WASHINGTON,DC,20019
7384,700,,,SENECA,AVE,Unit 484,NE,WASHINGTON,DC,20019
7385,700,,,SENECA,AVE,Unit 485,NE,WASHINGTON,DC,20019
7386,700,,,SENECA,AVE,Unit 486,NE,WASHINGTON,DC,20019
7387,700,,,SENECA,AVE,Unit 487,NE,WASHINGTON,DC,20019
7388,700,,,SENECA,AVE,Unit 488,NE,WASHINGTON,DC,20019
7389,700,,,SENECA,AVE,Unit 489,NE,WASHINGTON,DC,20019
7390,700,,,SENECA,AVE,Unit 490,NE,WASHINGTON,DC,20019
7391,700,,,SENECA,AVE,Unit 491,NE,WASHINGTON,DC,20019
7392,700,,,SENECA,AVE,Unit 492,NE,WASHINGTON,DC,20019
7393,700,,,SENECA,AVE,Unit 493,NE,WASHINGTON,DC,20019
7394,700,,,SENECA,AVE,Unit 494,NE,WASHINGTON,DC,20019
7395,700,,,SENECA,AVE,Unit 495,NE,WASHINGTON,DC,20019
7396,700,,,SENECA,AVE,Unit 496,NE,WASHINGTON,DC,20019
7397,700,,,SENECA,AVE,Unit 497,NE,WASHINGTON,DC,20019
7398,700,,,SENECA,AVE,Unit 498,NE,WASHINGTON,DC,20019
7399,700,,,SENECA,AVE,Unit 499,NE,WASHINGTON,DC,20019
8000,800,,,HALE,AVE,Unit 100,SE,WASHINGTON,DC,20032
8001,800,,,HALE,AVE,Unit 101,SE,WASHINGTON,DC,20032
8002,800,,,HALE,AVE,Unit 102,SE,WASHINGTON,DC,20032
8003,800,,,HALE,AVE,Unit 103,SE,WASHINGTON,DC,20032
8004,800,,,HALE,AVE,Unit 104,SE,WASHINGTON,DC,20032
8005,800,,,HALE,AVE,Unit 105,SE,WASHINGTON,DC,20032
8006,800,,,HALE,AVE,Unit 106,SE,WASHINGTON,DC,20032
8007,800,,,HALE,AVE,Unit 107,SE,WASHINGTON,DC,20032
8008,800,,,HALE,AVE,Unit 108,SE,WASHINGTON,DC,20032
8009,800,,,HALE,AVE,Unit 109,SE,WASHINGTON,DC,20032
8010,800,,,HALE,AVE,Unit 110,SE,WASHINGTON,DC,20032
8011,800,,,HALE,AVE,Unit 111,SE,WASHINGTON,DC,20032
8012,800,,,HALE,AVE,Unit 112,SE,WASHINGTON,DC,20032
8013,800,,,HALE,AVE,Unit 113,SE,WASHINGTON,DC,20032
8014,800,,,HALE,AVE,Unit 114,SE,WASHINGTON,DC,20032
8015,800,,,HALE,AVE,Unit 115,SE,WASHINGTON,DC,20032
8016,800,,,HALE,AVE,Unit 116,SE,WASHINGTON,DC,20032
8017,800,,,HALE,AVE,Unit 117,SE,WASHINGTON,DC,20032
8018,800,,,HALE,AVE,Unit 118,SE,WASHINGTON,DC,20032
8019,800,,,HALE,AVE,Unit 119,SE,WASHINGTON,DC,20032
8020,800,,,HALE,AVE,Unit 120,SE,WASHINGTON,DC,20032
8021,800,,,HALE,AVE,Unit 121,SE,WASHINGTON,DC,20032
8022,800,,,HALE,AVE,Unit 122,SE,WASHINGTON,DC,20032
8023,800,,,HALE,AVE,Unit 123,SE,WASHINGTON,DC,20032
8024,800,,,HALE,AVE,Unit 124,SE,WASHINGTON,DC,20032
8025,800,,,HALE,AVE,Unit 125,SE,WASHINGTON,DC,20032
8026,800,,,HALE,AVE,Unit 126,SE,WASHINGTON,DC,20032
8027,800,,,HALE,AVE,Unit 127,SE,WASHINGTON,DC,20032
8028,800,,,HALE,AVE,Unit 128,SE,WASHINGTON,DC,20032
8029,800,,,HALE,AVE,Unit 129,SE,WASHINGTON,DC,20032
8030,800,,,HALE,AVE,Unit 130,SE,WASHINGTON,DC,20032
8031,800,,,HALE,AVE,Unit 131,SE,WASHINGTON,DC,20032
8032,800,,,HALE,AVE,Unit 132,SE,WASHINGTON,DC,20032
8033,800,,,HALE,AVE,Unit 133,SE,WASHINGTON,DC,20032
8034,800,,,HALE,AVE,Unit 134,SE,WASHINGTON,DC,20032
8035,800,,,HALE,AVE,Unit 135,SE,WASHINGTON,DC,20032
8036,800,,,HALE,AVE,Unit 136,SE,WASHINGTON,DC,20032
8037,800,,,HALE,AVE,Unit 137,SE,WASHINGTON,DC,20032
8038,800,,,HALE,AVE,Unit 138,SE,WASHINGTON,DC,20032
